pct_caida_ath,pct_caida,pct_venta,floor_pct,pendiente,last_op_on_sell,pnl_pct,portfolio_final,usdt_final,btc_libre,btc_en_pos,btc_total,n_pos_final,total_compras,total_ventas,total_trades,max_drawdown,btc_libre_usd,btc_total_usd,pnl_norm,btcl_norm,btct_norm,combo_score
0.4,0.01,0.05,30,76,False,65.6041,1656.04,1000.0,0.01033798,0.0,0.01033798,0,133,133,266,60.29,656.040974214,656.040974214,0.8874111867825536,0.8873676770510731,0.04892948717948736,0.7197017939424961
0.35,0.04,0.06,25,21,True,65.5857,1655.86,1000.0,0.01033508,0.0,0.01033508,0,190,190,380,50.12,655.856942244,655.856942244,0.8871505546930775,0.8871068978788762,0.04800000000000015,0.7193073467102016
0.4,0.04,0.06,25,81,True,65.5779,1655.78,1000.0,0.01033385,-0.0,0.01033385,0,175,175,350,60.75,655.778887305,655.778887305,0.8870400693507995,0.8869962915403237,0.04760576923076949,0.7191400759836508
0.4,0.05,0.05,25,26,True,65.5731,1655.73,1000.0,0.01033309,0.0,0.01033309,0,124,124,248,43.62,655.7306582370001,655.7306582370001,0.8869720783709361,0.8869279494124375,0.04736217948717953,0.7190368599066352
0.4,0.01,0.06,30,71,False,65.5685,1655.68,1000.0,0.01033236,-0.0,0.01033236,0,130,130,260,61.06,655.684332948,655.684332948,0.8869069203485671,0.886862305000126,0.047128205128205446,0.7189377926999625
0.4,0.015,0.05,30,86,False,65.5592,1655.59,1000.0,0.01033091,-0.0,0.01033091,0,114,114,228,59.39,655.592316963,655.592316963,0.8867751878250819,0.8867319154140274,0.04666346153846184,0.7187398608444415
0.4,0.035,0.055,30,96,True,65.558,1655.58,1000.0,0.01033072,0.0,0.01033072,0,127,127,254,61.68,655.580259696,655.580259696,0.8867581900801161,0.8867148298820559,0.046602564102564206,0.7187140568251876
0.4,0.01,0.055,30,96,False,65.5477,1655.48,1000.0,0.01032909,0.0,0.01032909,0,121,121,242,60.86,655.476821037,655.476821037,0.8866122927691594,0.8865682540025107,0.046080128205128634,0.7184926482263586
0.4,0.03,0.06,20,76,True,65.5406,1655.41,1000.0,0.01032797,-0.0,0.01032797,0,229,229,458,60.97,655.405746621,655.405746621,0.8865117227781114,0.8864675392877311,0.04572115384615418,0.7183403539446059
0.4,0.02,0.06,20,51,True,65.5404,1655.4,1000.0,0.01032795,0.0,0.01032795,0,354,354,708,60.94,655.4044774350001,655.4044774350001,0.8865088898206173,0.8864657408106815,0.045714743589743964,0.7183371158714619
0.4,0.025,0.055,25,66,True,65.5364,1655.36,1000.0,0.01032731,-0.0,0.01032731,0,284,284,568,61.32,655.3638634829999,655.3638634829999,0.8864522306707311,0.8864081895450932,0.04550961538461531,0.7182504952758165
0.4,0.02,0.055,25,86,True,65.535,1655.35,1000.0,0.0103271,-0.0,0.0103271,0,197,197,394,62.51,655.35053703,655.35053703,0.8864323999682708,0.8863893055360721,0.04544230769230802,0.7182214531834187
0.4,0.05,0.05,15,36,True,65.531,1655.31,1000.0,0.01032646,0.0,0.01032646,0,124,124,248,43.85,655.3099230780001,655.3099230780001,0.8863757408183849,0.8863317542704838,0.04523717948717992,0.7181348325877736
0.4,0.05,0.05,30,21,True,65.5211,1655.21,1000.0,0.0103249,0.0,0.0103249,0,124,124,248,42.17,655.21092657,655.21092657,0.8862355094224167,0.8861914730606122,0.044737179487179556,0.717922632526828
0.4,0.02,0.045,15,86,True,65.4962,1654.96,1000.0,0.01032098,-0.0,0.01032098,0,352,352,704,61.55,654.9621661140001,654.9621661140001,0.8858828062143757,0.885838971558884,0.04348076923076953,0.7173892484210069
0.4,0.01,0.06,25,81,False,65.4833,1654.83,1000.0,0.01031894,0.0,0.01031894,0,134,134,268,61.03,654.8327091420001,654.8327091420001,0.8857000804559929,0.8856555268998213,0.042826923076923366,0.7171120829133275
0.4,0.03,0.045,30,91,True,65.4736,1654.74,1000.0,0.01031742,-0.0,0.01031742,0,168,168,336,61.69,654.7362510060001,654.7362510060001,0.8855626820175191,0.8855188426440491,0.042339743589743996,0.7169049425199231
0.4,0.01,0.045,25,91,False,65.4709,1654.71,1000.0,0.010317,-0.0,0.010317,0,136,136,272,58.92,654.7095981,654.7095981,0.8855244370913459,0.8854810746260067,0.0422051282051283,0.7168475665745007
0.4,0.025,0.04,30,81,True,65.4688,1654.69,1000.0,0.01031666,-0.0,0.01031666,0,235,235,470,61.92,654.688021938,654.688021938,0.8854946910376558,0.8854505005161629,0.042096153846154026,0.7168017264429075
0.4,0.035,0.05,30,91,True,65.4669,1654.67,1000.0,0.01031636,-0.0,0.01031636,0,155,155,310,61.44,654.668984148,654.668984148,0.8854677779414597,0.8854235233604184,0.0420000000000002,0.7167609459788554
0.4,0.05,0.05,20,31,True,65.4353,1654.35,1000.0,0.01031138,0.0,0.01031138,0,124,124,248,44.14,654.352956834,654.352956834,0.8850201706573595,0.8849757025750594,0.04040384615384638,0.7160835653319668
0.4,0.015,0.05,20,71,True,65.4349,1654.35,1000.0,0.01031131,0.0,0.01031131,0,253,253,506,62.12,654.3485146830001,654.3485146830001,0.8850145047423709,0.8849694079053858,0.040381410256410614,0.7160743567940833
0.4,0.025,0.045,25,96,True,65.4305,1654.31,1000.0,0.01031063,0.0,0.01031063,0,192,192,384,62.09,654.305362359,654.305362359,0.8849521796774961,0.8849082596856981,0.04016346153846152,0.7159812600521498
0.4,0.025,0.055,20,76,True,65.4301,1654.3,1000.0,0.01031056,-0.0,0.01031056,0,286,286,572,61.3,654.300920208,654.300920208,0.8849465137625074,0.8849019650160244,0.04014102564102576,0.7159720515142661
0.4,0.015,0.05,25,61,True,65.411,1654.11,1000.0,0.01030755,0.0,0.01030755,0,253,253,506,62.12,654.1099077150001,654.1099077150001,0.8846759663218013,0.8846312942200545,0.03917628205128234,0.7155626278371735
0.4,0.02,0.035,20,71,True,65.3967,1653.97,1000.0,0.0103053,-0.0,0.0103053,0,459,459,918,60.68,653.96712429,653.96712429,0.8844734098609585,0.8844289655519706,0.03845512820512833,0.715256420237096
0.4,0.02,0.05,30,86,False,65.3907,1653.91,1000.0,0.01030435,0.0,0.01030435,0,91,91,182,58.91,653.906837955,653.906837955,0.8843884211361293,0.884343537892113,0.03815064102564129,0.7151274001408267
0.4,0.01,0.045,30,96,True,65.3755,1653.76,1000.0,0.01030196,0.0,0.01030196,0,252,252,504,63.62,653.7551702280001,653.7551702280001,0.8841731163665622,0.8841286198846817,0.03738461538461575,0.7148020672256088
0.4,0.015,0.055,15,91,True,65.3716,1653.72,1000.0,0.01030135,-0.0,0.01030135,0,249,249,498,62.34,653.7164600550001,653.7164600550001,0.8841178736954232,0.8840737663346678,0.03718910256410298,0.7147188872609326
0.4,0.02,0.035,25,61,True,65.3657,1653.66,1000.0,0.01030041,-0.0,0.01030041,0,463,463,926,60.68,653.6568083129999,653.6568083129999,0.8840343014493411,0.883989237913335,0.036887820512820496,0.7145914862012351
0.4,0.02,0.04,30,86,True,65.3605,1653.61,1000.0,0.01029959,0.0,0.01029959,0,240,240,480,62.37,653.604771687,653.604771687,0.8839606445544892,0.8839155003543,0.03662500000000043,0.7144799723835348
0.4,0.01,0.05,25,86,False,65.3603,1653.6,1000.0,0.01029956,-0.0,0.01029956,0,135,135,270,60.25,653.602867908,653.602867908,0.8839578115969947,0.8839128026387254,0.03661538461538454,0.7144758235131918
0.4,0.02,0.055,30,96,False,65.348,1653.48,1000.0,0.01029763,0.0,0.01029763,0,84,84,168,59.14,653.4803914590001,653.4803914590001,0.883783584711095,0.8837392496034359,0.03599679487179514,0.7142129262109373
0.4,0.03,0.05,30,76,True,65.3227,1653.23,1000.0,0.01029364,-0.0,0.01029364,0,201,201,402,61.7,653.227188852,653.227188852,0.8834252155880653,0.8833804534320338,0.034717948717948796,0.7136703335672325
0.4,0.015,0.055,25,66,True,65.3223,1653.22,1000.0,0.01029358,0.0,0.01029358,0,249,249,498,62.33,653.2233812940001,653.2233812940001,0.8834195496730767,0.8833750580008849,0.03469871794871814,0.7136620358265473
0.4,0.02,0.055,20,96,True,65.3212,1653.21,1000.0,0.0102934,-0.0,0.0102934,0,204,204,408,62.45,653.21195862,653.21195862,0.8834039684068581,0.8833588717074381,0.03464102564102562,0.7136378508438657
0.4,0.035,0.045,30,86,True,65.3028,1653.03,1000.0,0.01029049,0.0,0.01029049,0,194,194,388,61.03,653.027292057,653.027292057,0.883143336317382,0.8830971932967163,0.03370833333333329,0.7132424928143726
0.4,0.03,0.06,30,56,True,65.3022,1653.02,1000.0,0.0102904,0.0,0.0102904,0,232,232,464,60.93,653.02158072,653.02158072,0.883134837444899,0.883089100149993,0.03367948717948731,0.7132300462033448
0.4,0.03,0.055,30,91,True,65.2987,1652.99,1000.0,0.01028986,-0.0,0.01028986,0,145,145,290,61.88,652.987312698,652.987312698,0.8830852606887486,0.8830405412696528,0.0335064102564103,0.7131560747765522
0.4,0.015,0.06,25,96,False,65.2914,1652.91,1000.0,0.0102887,-0.0,0.0102887,0,103,103,206,60.73,652.91369991,652.91369991,0.8829818577402064,0.882936229600774,0.033134615384615415,0.7129987208272585
0.4,0.015,0.03,30,86,True,65.2866,1652.87,1000.0,0.01028795,-0.0,0.01028795,0,329,329,658,61.64,652.8661054350001,652.8661054350001,0.8829138667603432,0.8828687867114128,0.03289423076923111,0.7128964155474417
0.4,0.015,0.055,20,76,True,65.2677,1652.68,1000.0,0.01028497,0.0,0.01028497,0,243,243,486,62.32,652.676996721,652.676996721,0.8826461522771313,0.8826008136310172,0.03193910256410247,0.7124911407406913
0.4,0.02,0.055,30,71,True,65.2553,1652.55,1000.0,0.01028302,-0.0,0.01028302,0,207,207,414,62.43,652.553251086,652.553251086,0.8824705089124844,0.8824254621186779,0.031314102564102844,0.7122257136046661
0.4,0.035,0.06,25,76,True,65.2494,1652.49,1000.0,0.01028208,0.0,0.01028208,0,191,191,382,60.79,652.4935993440001,652.4935993440001,0.8823869366664022,0.8823409336973451,0.031012820512820914,0.7120983125449688
0.4,0.035,0.06,30,66,True,65.2482,1652.48,1000.0,0.0102819,0.0,0.0102819,0,194,194,388,60.79,652.4821766700001,652.4821766700001,0.8823699389214364,0.8823247474038984,0.030955128205128392,0.7120734193229135
0.4,0.04,0.06,20,91,True,65.2467,1652.47,1000.0,0.01028166,0.0,0.01028166,0,176,176,352,60.62,652.466946438,652.466946438,0.8823486917402292,0.8823031656793028,0.030878205128205216,0.7120409365995465
0.4,0.025,0.06,20,66,True,65.2322,1652.32,1000.0,0.01027938,-0.0,0.01027938,0,290,290,580,61.11,652.322259234,652.322259234,0.8821433023218921,0.8820981392956444,0.03014743589743588,0.7117305801291265
0.4,0.025,0.055,30,56,True,65.2316,1652.32,1000.0,0.01027928,-0.0,0.01027928,0,290,290,580,61.26,652.315913304,652.315913304,0.8821348034494091,0.8820891469103963,0.030115384615384787,0.7117172227209003
0.4,0.025,0.05,15,81,True,65.2308,1652.31,1000.0,0.01027916,-0.0,0.01027916,0,329,329,658,60.95,652.3082981880001,652.3082981880001,0.8821234716194318,0.8820783560480985,0.030076923076923476,0.7117006272395301
0.4,0.025,0.04,25,91,True,65.2291,1652.29,1000.0,0.01027889,-0.0,0.01027889,0,236,236,472,61.87,652.291164177,652.291164177,0.8820993914807302,0.8820540766079285,0.029990384615384974,0.7116639956458206
0.4,0.02,0.045,20,71,True,65.2195,1652.19,1000.0,0.01027737,-0.0,0.01027737,0,364,364,728,61.5,652.194706041,652.194706041,0.8819634095210035,0.8819173923521562,0.02950320512820504,0.7114575634917897
0.4,0.01,0.055,30,91,False,65.2089,1652.09,1000.0,0.01027571,-0.0,0.01027571,0,121,121,242,60.71,652.089363603,652.089363603,0.8818132627738053,0.8817681187570365,0.02897115384615414,0.7112312977832443
0.4,0.02,0.055,25,81,True,65.2007,1652.01,1000.0,0.01027441,-0.0,0.01027441,0,211,211,422,62.42,652.006866513,652.006866513,0.8816971115165388,0.8816512177488103,0.028554487179487168,0.7110548185188099
0.4,0.02,0.04,25,96,True,65.1999,1652.0,1000.0,0.01027429,0.0,0.01027429,0,246,246,492,62.33,651.9992513970001,651.9992513970001,0.8816857796865616,0.8816404268865126,0.028516025641025858,0.7110382230374398
0.4,0.02,0.045,25,61,True,65.1931,1651.93,1000.0,0.01027322,0.0,0.01027322,0,365,365,730,61.5,651.931349946,651.931349946,0.8815894591317552,0.881544208364357,0.028173076923076953,0.7108926074598001
0.4,0.01,0.06,20,91,False,65.1732,1651.73,1000.0,0.01027009,0.0,0.01027009,0,140,140,280,60.94,651.732722337,651.732722337,0.8813075798610717,0.8812627467060894,0.027169871794872225,0.710466588301337
0.4,0.025,0.06,30,81,False,65.1681,1651.68,1000.0,0.01026928,-0.0,0.01026928,0,71,71,142,58.26,651.6813203040001,651.6813203040001,0.8812353394449669,0.8811899083855791,0.026910256410256714,0.7103566935202085
0.4,0.015,0.055,30,56,True,65.1641,1651.64,1000.0,0.01026865,0.0,0.01026865,0,247,247,494,62.29,651.641340945,651.641340945,0.881178680295081,0.8811332563585157,0.026708333333333723,0.710270983721762
0.4,0.025,0.045,30,81,True,65.1442,1651.44,1000.0,0.01026551,0.0,0.01026551,0,199,199,398,62.03,651.442078743,651.442078743,0.8808968010243974,0.880850895461723,0.025701923076923327,0.7098440537661003
0.4,0.035,0.055,30,91,True,65.1428,1651.43,1000.0,0.01026529,-0.0,0.01026529,0,138,138,276,61.54,651.4281176970001,651.4281176970001,0.8808769703219372,0.880831112214177,0.02563141025641037,0.7098141008765038
0.4,0.015,0.05,15,81,True,65.1269,1651.27,1000.0,0.01026279,0.0,0.01026279,0,253,253,506,62.08,651.2694694470001,651.2694694470001,0.8806517502011401,0.8806063025829728,0.02483012820512863,0.7094737915164877
0.4,0.04,0.045,30,96,True,65.1204,1651.2,1000.0,0.01026176,0.0,0.01026176,0,135,135,270,60.93,651.204106368,651.204106368,0.8805596790825752,0.8805136810149166,0.02450000000000016,0.7093339438457625
0.4,0.03,0.05,25,86,True,65.1073,1651.07,1000.0,0.0102597,0.0,0.0102597,0,202,202,404,61.65,651.07338021,651.07338021,0.8803741203666979,0.8803284378788042,0.02383974358974378,0.7090535402649389
0.4,0.025,0.05,30,51,True,65.1049,1651.05,1000.0,0.01025931,0.0,0.01025931,0,332,332,664,60.93,651.048631083,651.048631083,0.8803401248767664,0.8802933675763364,0.02371474358974397,0.7090010214292329
0.4,0.015,0.03,25,96,True,65.1042,1651.04,1000.0,0.0102592,-0.0,0.0102592,0,345,345,690,61.6,651.04165056,651.04165056,0.8803302095255364,0.8802834759525633,0.02367948717948721,0.7089860449844346
0.4,0.05,0.05,30,16,True,65.1018,1651.02,1000.0,0.01025882,0.0,0.01025882,0,124,124,248,36.51,651.017536026,651.017536026,0.8802962140356045,0.8802493048886203,0.023557692307692505,0.7089344369459268
0.4,0.015,0.05,30,51,True,65.0514,1650.51,1000.0,0.01025088,0.0,0.01025088,0,253,253,506,62.07,650.513669184,650.513669184,0.8795823087470396,0.8795353094999155,0.021012820512820815,0.7078543113260586
0.4,0.02,0.04,30,81,True,65.0428,1650.43,1000.0,0.01024954,0.0,0.01024954,0,255,255,510,62.28,650.428633722,650.428633722,0.8794604915747845,0.8794148115375899,0.020583333333333405,0.7076713559153359
0.4,0.025,0.06,25,56,True,65.032,1650.32,1000.0,0.01024783,0.0,0.01024783,0,294,294,588,61.07,650.320118319,650.320118319,0.8793075118700919,0.8792610417498462,0.0200352564102564,0.7074391197420511
0.4,0.01,0.045,30,91,True,65.0247,1650.25,1000.0,0.01024668,-0.0,0.01024668,0,259,259,518,63.59,650.247140124,650.247140124,0.8792041089215497,0.8791576293194922,0.019666666666666624,0.7072826765899558
0.4,0.02,0.055,20,91,True,64.9977,1649.98,1000.0,0.01024242,0.0,0.01024242,0,219,219,438,62.36,649.976803506,649.976803506,0.8788216596598184,0.8787745537079201,0.01830128205128233,0.7067034523525416
0.4,0.02,0.035,15,81,True,64.995,1649.95,1000.0,0.010242,-0.0,0.010242,0,494,494,988,60.61,649.9501506,649.9501506,0.8787834147336454,0.8787367856898778,0.018166666666666637,0.7066460764071194
0.4,0.05,0.06,20,21,True,64.9808,1649.81,1000.0,0.01023976,0.0,0.01023976,0,118,118,236,38.48,649.808001768,649.808001768,0.8785822747515497,0.8785353562603188,0.01744871794871829,0.7063414878436141
0.4,0.015,0.055,15,86,True,64.9807,1649.81,1000.0,0.01023975,-0.0,0.01023975,0,254,254,508,62.26,649.8073671750001,649.8073671750001,0.8785808582728025,0.878534457021794,0.01744551282051318,0.7063398688070421
0.4,0.02,0.05,30,46,True,64.9749,1649.75,1000.0,0.01023884,0.0,0.01023884,0,412,412,824,61.33,649.7496192120001,649.7496192120001,0.8784987025054677,0.8784526263160356,0.017153846153846578,0.7062159083783139
0.4,0.04,0.055,20,16,True,64.9709,1649.71,1000.0,0.01023821,-0.0,0.01023821,0,175,175,350,38.69,649.709639853,649.709639853,0.8784420433555815,0.878395974288972,0.01695192307692303,0.7061301985798669
0.4,0.015,0.05,25,96,False,64.97,1649.7,1000.0,0.01023805,-0.0,0.01023805,0,111,111,222,59.32,649.6994863650001,649.6994863650001,0.8784292950468571,0.878381586472575,0.016900641025641285,0.7061092516703293
0.4,0.04,0.06,25,76,True,64.9351,1649.35,1000.0,0.01023256,-0.0,0.01023256,0,176,176,352,60.5,649.351094808,649.351094808,0.8779349439641009,0.8778879045224504,0.015141025641025787,0.7053620484669907
0.4,0.015,0.03,30,81,True,64.9344,1649.34,1000.0,0.01023244,0.0,0.01023244,0,362,362,724,61.56,649.3434796920001,649.3434796920001,0.8779250286128707,0.8778771136601526,0.015102564102564478,0.7053461612249939
0.4,0.04,0.06,30,66,True,64.9344,1649.34,1000.0,0.01023245,0.0,0.01023245,0,176,176,352,60.5,649.344114285,649.344114285,0.8779250286128707,0.8778780128986774,0.015105769230769587,0.7053470720221925
0.4,0.045,0.05,30,86,True,64.9336,1649.34,1000.0,0.01023232,0.0,0.01023232,0,138,138,276,60.23,649.335864576,649.335864576,0.8779136967828934,0.8778663227978547,0.015064102564102611,0.7053295657436236
0.4,0.05,0.06,25,16,True,64.9293,1649.29,1000.0,0.01023165,-0.0,0.01023165,0,118,118,236,35.88,649.2933468450001,649.2933468450001,0.8778527881967659,0.8778060738166921,0.014849358974359185,0.7052380880382625
0.4,0.03,0.045,30,86,True,64.9285,1649.29,1000.0,0.01023153,-0.0,0.01023153,0,188,188,376,61.59,649.2857317290001,649.2857317290001,0.8778414563667887,0.8777952829543942,0.014810897435897875,0.7052214925568921
0.4,0.05,0.045,30,91,True,64.9275,1649.28,1000.0,0.01023137,-0.0,0.01023137,0,116,116,232,58.39,649.2755782410001,649.2755782410001,0.877827291579317,0.8777808951379972,0.014759615384615572,0.7051998374079808
0.35,0.04,0.06,20,26,True,64.9206,1649.21,1000.0,0.01023027,0.0,0.01023027,0,190,190,380,51.19,649.205773011,649.205773011,0.8777295545457635,0.8776819789002672,0.01440705128205134,0.7050507811993723
0.4,0.025,0.06,15,76,True,64.9204,1649.2,1000.0,0.01023023,-0.0,0.01023023,0,294,294,588,61.05,649.203234639,649.203234639,0.8777267215882694,0.877678381946168,0.014394230769230904,0.7050457215318312
0.4,0.035,0.045,25,96,True,64.9124,1649.12,1000.0,0.01022898,0.0,0.01022898,0,194,194,388,60.94,649.123910514,649.123910514,0.8776134032884971,0.8775659771305658,0.013993589743590032,0.7048752127321364
0.4,0.015,0.06,30,81,False,64.911,1649.11,1000.0,0.01022877,0.0,0.01022877,0,111,111,222,60.64,649.110584061,649.110584061,0.877593572586037,0.8775470931215447,0.013926282051282185,0.7048461706397382
0.4,0.02,0.04,25,91,True,64.9033,1649.03,1000.0,0.01022755,0.0,0.01022755,0,262,262,524,62.24,649.033163715,649.033163715,0.8774845037225062,0.877437386021517,0.013535256410256642,0.7046805189497595
0.4,0.04,0.055,15,16,True,64.9007,1649.01,1000.0,0.01022714,0.0,0.01022714,0,175,175,350,35.27,649.007145402,649.007145402,0.8774476752750802,0.8774005172419994,0.013403846153846054,0.7046247620409091
0.4,0.02,0.035,30,51,True,64.8961,1648.96,1000.0,0.01022642,-0.0,0.01022642,0,495,495,990,60.6,648.961454706,648.961454706,0.8773825172527112,0.8773357720682127,0.013173076923077082,0.7045266056314349
0.4,0.025,0.045,25,91,True,64.8951,1648.95,1000.0,0.01022626,-0.0,0.01022626,0,211,211,422,61.98,648.951301218,648.951301218,0.8773683524652396,0.8773213842518155,0.01312179487179478,0.7045049504825235
0.4,0.03,0.06,15,86,True,64.8931,1648.93,1000.0,0.01022594,0.0,0.01022594,0,232,232,464,60.85,648.930994242,648.930994242,0.8773400228902967,0.8772926086190214,0.01301923076923073,0.7044616401847009
0.4,0.025,0.055,15,86,True,64.8891,1648.89,1000.0,0.01022531,0.0,0.01022531,0,292,292,584,61.2,648.891014883,648.891014883,0.8772833637404105,0.8772359565919579,0.01281730769230774,0.7043759303862541
0.4,0.02,0.045,15,81,True,64.8767,1648.77,1000.0,0.01022335,0.0,0.01022335,0,375,375,750,61.44,648.7666346550001,648.7666346550001,0.8771077203757635,0.8770597058410938,0.012189102564103006,0.7041095924530305
0.4,0.01,0.06,25,76,False,64.8715,1648.71,1000.0,0.01022253,-0.0,0.01022253,0,141,141,282,60.86,648.7145980290001,648.7145980290001,0.8770340634809115,0.8769859682820588,0.011926282051282386,0.7039980786353298
0.4,0.01,0.06,30,66,False,64.8707,1648.71,1000.0,0.01022242,-0.0,0.01022242,0,141,141,282,60.86,648.707617506,648.707617506,0.8770227316509344,0.8769760766582857,0.01189102564102563,0.703982393951158
0.4,0.05,0.06,15,21,True,64.8524,1648.52,1000.0,0.01021953,0.0,0.01021953,0,118,118,236,34.99,648.524220129,648.524220129,0.8767635160402054,0.8767161967246135,0.01096474358974352,0.7035895657554355
0.4,0.02,0.05,20,61,True,64.8515,1648.51,1000.0,0.01021938,0.0,0.01021938,0,412,412,824,61.32,648.5147012340001,648.5147012340001,0.876750767731481,0.8767027081467413,0.010916666666666882,0.7035695296430964
0.4,0.04,0.06,30,21,True,64.8468,1648.47,1000.0,0.01021864,-0.0,0.01021864,0,176,176,352,49.99,648.467741352,648.467741352,0.8766841932303648,0.8766361644959048,0.010679487179487137,0.7034688433998514
0.4,0.035,0.06,20,86,True,64.8379,1648.38,1000.0,0.01021725,0.0,0.01021725,0,194,194,388,60.71,648.379532925,648.379532925,0.8765581266218683,0.8765111703409554,0.010233974358974737,0.7032792092850156
0.4,0.025,0.04,30,76,True,64.8325,1648.32,1000.0,0.01021638,0.0,0.01021638,0,255,255,510,61.8,648.324323334,648.324323334,0.8764816367695218,0.8764329365892962,0.009955128205128571,0.7031617250025756
0.4,0.035,0.05,30,86,True,64.83,1648.3,1000.0,0.01021599,0.0,0.01021599,0,165,165,330,61.3,648.299574207,648.299574207,0.8764462248008431,0.8763978662868283,0.009830128205128201,0.7031084979274957
0.4,0.015,0.045,30,96,True,64.8297,1648.3,1000.0,0.01021595,-0.0,0.01021595,0,187,187,374,63.21,648.297035835,648.297035835,0.8764419753646017,0.876394269332729,0.009817307692307766,0.7031027300205812
0.4,0.05,0.06,15,26,True,64.8173,1648.17,1000.0,0.010214,-0.0,0.010214,0,118,118,236,39.51,648.1732902000001,648.1732902000001,0.8762663319999547,0.8762189178203897,0.009192307692308142,0.702837302884556
0.4,0.01,0.055,30,86,False,64.8099,1648.1,1000.0,0.01021284,0.0,0.01021284,0,123,123,246,60.55,648.0996774120001,648.0996774120001,0.8761615125726654,0.8761146061515109,0.008820512820513254,0.7026792406958886
0.4,0.01,0.05,20,96,False,64.8005,1648.0,1000.0,0.01021134,-0.0,0.01021134,0,142,142,284,60.15,648.004488462,648.004488462,0.876028363570433,0.8759797203727883,0.008339743589743542,0.7024760466150017
0.35,0.04,0.06,15,31,True,64.8,1648.0,1000.0,0.01021127,0.0,0.01021127,0,190,190,380,51.37,648.000046311,648.000046311,0.8760212811766972,0.8759734257031145,0.008317307692307778,0.7024661298377445
0.4,0.02,0.055,25,76,True,64.7941,1647.94,1000.0,0.01021034,-0.0,0.01021034,0,228,228,456,62.31,647.9410291620001,647.9410291620001,0.8759377089306153,0.8758897965203066,0.008019230769230957,0.7023396395752458
0.4,0.02,0.055,30,66,True,64.7936,1647.94,1000.0,0.01021026,0.0,0.01021026,0,228,228,456,62.31,647.935952418,647.935952418,0.8759306265368795,0.8758826026121082,0.007993589743590084,0.7023288120007902
0.4,0.02,0.045,30,51,True,64.792,1647.92,1000.0,0.01021,-0.0,0.01021,0,386,386,772,61.42,647.9194530000001,647.9194530000001,0.8759079628769251,0.8758592224104629,0.007910256410256689,0.7022937994436528
0.4,0.015,0.03,25,91,True,64.7898,1647.9,1000.0,0.01020965,0.0,0.01020965,0,375,375,750,61.53,647.897242245,647.897242245,0.8758768003444877,0.8758277490620943,0.007798076923077313,0.7022463402754876
0.4,0.01,0.045,30,76,False,64.783,1647.83,1000.0,0.01020859,-0.0,0.01020859,0,142,142,284,58.85,647.829975387,647.829975387,0.8757804797896813,0.8757324297784636,0.007458333333333517,0.7021016354950464
0.4,0.015,0.055,20,71,True,64.7768,1647.77,1000.0,0.01020761,-0.0,0.01020761,0,258,258,516,62.22,647.7677852730001,647.7677852730001,0.8756926581073577,0.8756443044030315,0.007144230769231151,0.7019684665284346
0.4,0.03,0.055,30,86,True,64.7598,1647.6,1000.0,0.01020494,0.0,0.01020494,0,160,160,320,61.75,647.598348942,647.598348942,0.8754518567203418,0.8754042077169052,0.0062884615384614425,0.7016048829829347
0.4,0.015,0.055,25,61,True,64.7571,1647.57,1000.0,0.01020452,-0.0,0.01020452,0,258,258,516,62.22,647.571696036,647.571696036,0.8754136117941685,0.875366439698863,0.006153846153846301,0.7015475070375125
0.4,0.02,0.06,30,36,True,64.7478,1647.48,1000.0,0.01020304,-0.0,0.01020304,0,354,354,708,60.75,647.477776272,647.477776272,0.8752818792706835,0.87523335239719,0.005679487179487364,0.7013468427903962
0.4,0.015,0.05,20,66,True,64.7374,1647.37,1000.0,0.0102014,0.0,0.0102014,0,253,253,506,62.02,647.37370302,647.37370302,0.8751345654809795,0.87508587727912,0.005153846153846124,0.701123815154995
0.4,0.045,0.06,30,96,True,64.7171,1647.17,1000.0,0.0101982,0.0,0.0101982,0,106,106,212,61.07,647.1706332599999,647.1706332599999,0.8748470202953076,0.8747981209511785,0.004128205128205074,0.7006885874586483
0.4,0.02,0.05,25,96,False,64.7148,1647.15,1000.0,0.01019784,-0.0,0.01019784,0,91,91,182,58.82,647.147787912,647.147787912,0.874814441284123,0.8747657483642851,0.0040128205128205875,0.7006395092539112
0.35,0.035,0.05,25,11,True,64.7077,1647.08,1000.0,0.01019672,-0.0,0.01019672,0,249,249,498,39.72,647.076713496,647.076713496,0.8747138712930752,0.8746650336495055,0.003653846153846137,0.7004872149721584
0.4,0.025,0.06,25,91,False,64.6778,1646.78,1000.0,0.01019201,0.0,0.01019201,0,71,71,142,58.16,646.777820193,646.777820193,0.8742903441476765,0.8742414923043167,0.0021442307692308223,0.6998464659189794
0.4,0.04,0.06,20,86,True,64.6772,1646.77,1000.0,0.01019192,-0.0,0.01019192,0,176,176,352,60.39,646.772108856,646.772108856,0.8742818452751935,0.8742333991575933,0.0021153846153848395,0.6998340193079516
0.4,0.01,0.045,30,86,True,64.6731,1646.73,1000.0,0.01019127,0.0,0.01019127,0,269,269,538,63.56,646.730860311,646.730860311,0.8742237696465603,0.8741749486534803,0.0019070512820516317,0.6997457796757347
0.4,0.02,0.04,30,76,True,64.6699,1646.7,1000.0,0.01019077,0.0,0.01019077,0,273,273,546,62.18,646.699130661,646.699130661,0.8741784423266513,0.8741299867272394,0.0017467948717950614,0.6996775761558565
